#Running 500 Trials#World1A#RRTSTAR#500#
#run, #iterations, #verticies, #solution, #goal
300, 599, 501, 48, 114.16
301, 632, 501, 50, 124.74
302, 602, 500, -1, -1.00
303, 549, 501, 43, 109.74
304, 556, 501, 49, 121.00
305, 612, 501, 47, 117.00
306, 598, 501, 45, 113.50
307, 576, 501, 45, 111.00
308, 586, 501, 49, 124.50
309, 620, 501, 50, 122.24
310, 570, 501, 44, 106.77
311, 585, 501, 49, 118.91
312, 574, 501, 50, 123.91
313, 571, 501, 41, 102.24
314, 570, 501, 51, 126.00
315, 595, 501, 51, 124.74
316, 588, 501, 58, 139.50
317, 598, 501, 53, 129.74
318, 570, 501, 48, 118.91
319, 569, 501, 51, 123.50
320, 584, 501, 42, 109.05
321, 603, 501, 46, 111.41
322, 578, 501, 53, 134.74
323, 560, 501, 47, 116.00
324, 629, 501, 61, 153.90
325, 616, 501, 53, 131.00
326, 572, 501, 53, 131.00
327, 614, 500, -1, -1.00
328, 577, 501, 60, 145.86
329, 583, 501, 52, 128.50
330, 541, 501, 47, 116.35
331, 552, 501, 43, 107.00
332, 553, 501, 47, 117.00
333, 651, 501, 50, 126.41
334, 588, 501, 44, 108.91
335, 618, 501, 46, 112.06
336, 584, 501, 49, 123.50
337, 644, 501, 53, 132.41
338, 598, 501, 44, 112.24
339, 628, 500, -1, -1.00
340, 614, 501, 48, 118.91
341, 612, 500, -1, -1.00
342, 615, 501, 47, 116.41
343, 579, 501, 55, 135.00
344, 582, 500, -1, -1.00
345, 582, 501, 44, 108.50
346, 581, 500, -1, -1.00
347, 671, 501, 65, 159.74
348, 626, 501, 49, 121.41
349, 600, 501, 46, 112.00
350, 574, 501, 52, 128.50
351, 690, 501, 48, 119.74
352, 573, 501, 41, 104.74
353, 613, 501, 45, 105.00
354, 624, 501, 44, 109.50
355, 559, 501, 44, 108.91
356, 574, 501, 47, 116.00
357, 576, 501, 47, 116.41
358, 595, 501, 48, 113.46
359, 688, 501, 58, 143.91
360, 699, 501, 62, 153.91
361, 585, 501, 48, 118.30
362, 577, 500, -1, -1.00
363, 615, 501, 43, 117.50
364, 642, 501, 63, 153.91
365, 571, 501, 50, 125.00
366, 643, 500, -1, -1.00
367, 597, 501, 48, 118.91
368, 584, 501, 51, 124.46
369, 582, 501, 45, 112.24
370, 619, 501, 52, 128.50
371, 571, 501, 57, 142.24
372, 614, 501, 50, 124.50
373, 642, 501, 65, 160.00
374, 623, 501, 47, 117.74
375, 550, 500, -1, -1.00
376, 557, 501, 53, 128.91
377, 561, 500, -1, -1.00
378, 562, 500, -1, -1.00
379, 588, 501, 43, 111.00
380, 600, 500, -1, -1.00
381, 601, 501, 45, 112.00
382, 611, 501, 42, 108.91
383, 594, 501, 47, 113.86
384, 609, 500, -1, -1.00
385, 609, 501, 41, 100.00
386, 619, 501, 48, 122.00
387, 597, 501, 57, 144.50
388, 594, 501, 44, 112.24
389, 597, 501, 43, 107.00
390, 643, 501, 59, 147.24
391, 631, 500, -1, -1.00
392, 613, 501, 53, 133.50
393, 605, 501, 43, 109.07
394, 583, 501, 39, 97.24
395, 594, 500, -1, -1.00
396, 577, 501, 52, 126.92
397, 594, 501, 52, 129.74
398, 609, 501, 50, 124.74
399, 594, 501, 48, 118.75
400, 551, 501, 55, 131.00
401, 653, 501, 46, 116.41
402, 614, 501, 51, 126.00
403, 569, 501, 43, 107.24
404, 596, 501, 48, 122.92
405, 584, 501, 53, 129.50
406, 582, 501, 53, 132.00
407, 631, 501, 53, 130.48
408, 595, 501, 44, 109.74
409, 616, 501, 41, 101.71
410, 647, 501, 61, 148.91
411, 590, 501, 54, 133.91
412, 662, 501, 53, 133.50
413, 560, 501, 52, 129.50
414, 607, 501, 47, 113.50
415, 565, 501, 43, 106.00
416, 596, 501, 55, 136.38
417, 689, 501, 64, 158.91
418, 575, 501, 58, 138.91
419, 549, 501, 46, 114.74
420, 591, 501, 44, 109.50
421, 580, 501, 46, 114.74
422, 644, 500, -1, -1.00
423, 627, 501, 42, 104.74
424, 658, 501, 55, 136.00
425, 616, 501, 47, 121.41
426, 581, 501, 43, 107.59
427, 661, 501, 43, 105.78
428, 662, 501, 49, 122.24
429, 628, 501, 49, 117.24
430, 663, 501, 49, 120.26
431, 602, 501, 47, 119.50
432, 608, 501, 53, 132.24
433, 600, 501, 45, 113.50
434, 590, 501, 46, 113.91
435, 589, 500, -1, -1.00
436, 631, 500, -1, -1.00
437, 570, 501, 49, 120.00
438, 633, 501, 50, 123.08
439, 610, 501, 53, 133.91
440, 582, 501, 49, 121.53
441, 589, 500, -1, -1.00
442, 580, 501, 40, 98.36
443, 569, 501, 45, 111.41
444, 610, 501, 43, 109.50
445, 613, 501, 59, 143.50
446, 606, 501, 47, 116.00
447, 618, 500, -1, -1.00
448, 638, 501, 57, 138.91
449, 613, 501, 48, 119.50
450, 655, 501, 50, 126.41
451, 644, 501, 46, 114.74
452, 625, 501, 49, 123.15
453, 576, 501, 40, 99.50
454, 560, 501, 52, 126.00
455, 592, 501, 47, 117.72
456, 568, 501, 52, 131.00
457, 584, 501, 49, 122.24
458, 589, 501, 46, 113.04
459, 544, 500, -1, -1.00
460, 537, 501, 55, 136.53
461, 577, 501, 44, 111.46
462, 582, 501, 46, 114.74
463, 579, 501, 54, 132.91
464, 613, 501, 62, 154.50
465, 609, 501, 56, 139.50
466, 612, 500, -1, -1.00
467, 655, 501, 48, 118.22
468, 600, 500, -1, -1.00
469, 673, 501, 42, 106.41
470, 567, 501, 48, 121.00
471, 595, 501, 51, 125.38
472, 593, 501, 44, 108.91
473, 698, 500, -1, -1.00
474, 591, 501, 44, 109.74
475, 585, 501, 47, 119.74
476, 584, 501, 43, 107.00
477, 588, 501, 43, 106.41
478, 633, 501, 43, 106.41
479, 636, 501, 45, 111.81
480, 621, 501, 47, 117.24
481, 606, 501, 47, 114.50
482, 631, 501, 64, 159.74
483, 624, 501, 50, 126.00
484, 584, 501, 51, 127.24
485, 574, 501, 43, 106.00
486, 578, 500, -1, -1.00
487, 576, 501, 50, 124.21
488, 607, 501, 49, 125.25
489, 569, 501, 53, 132.00
490, 605, 501, 51, 126.37
491, 568, 501, 50, 132.24
492, 602, 501, 48, 118.50
493, 568, 501, 40, 98.91
494, 588, 501, 48, 117.24
495, 609, 501, 59, 145.00
496, 560, 500, -1, -1.00
497, 752, 500, -1, -1.00
498, 553, 501, 48, 119.69
499, 577, 501, 50, 121.00
55 Unsolved Runs
